RegionID,RegionName,State,name,Geography,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
2832,Riverside County,CA,California,"Riverside County, California",Riverside-San Bernardino-Ontario,6,65,11,203800,202800,201700,200500,199400,198400,197800,197500,197700,198100,198500,198600,198700,198800,199000,199200,199600,200100,201000,202000,203300,204800,206200,207500,209200,211200,213200,215300,217100,218900,220500,222200,224300,226700,229100,231300,233500,235500,237300,239100,241100,243300,245800,248500,251300,254100,256600,258500,260100,261500,262600,263500,264400,265200,266100,267300,268700,270300,271900,273400,274800,276200,277600,279000,280600,282300,284300,286600,289100,291800,294600,297400,300300,303200,306200,309500,313000,316800,320900,325300,329700,334100,338600,343500,348900,354800,361100,367900,374800,382000,389200,396500,404000,411900,420300,429600,440000,451200,463100,475000,486000,495800,504300,511600,518400,524900,531400,538400,545800,553000,560000,566300,571800,577000,581700,585900,589500,592700,595700,598700,601500,604100,606400,607300,606500,605000,603000,600200,596800,592900,588000,582200,575500,568300,560900,551900,541200,530500,520000,509200,498200,487100,475700,463800,451200,438500,426600,416300,408100,401200,394500,387600,381000,374800,368700,362400,356200,349900,345200,343400,343800,345100,347100,348500,349900,352700,353200,352400,352800,354100,353600,352500,350400,346800,343800,343200,342600,341200,341100,340900,339700,337200,333100,328800,326800,325400,323100,321500,321500,321800,323200,325600,327500,329100,331600,334600,336600,338900,342300,347200,352000,355700,360200,366800,374300,382600,391800,400000,406400,412300,417600,420500,421600,423900,427500,430700,433200,436000,438500,438900,438700,439100,440200,441200,442900,444400,445100,444700,445400,447300,448800,449800,451800,454300,455800,456500,457700,458800,459200,459900,462000,464200,467100,469800,471400,472200,475000,478600,480500,480700,480700,482400,484600,486500,489600,494400,498800,503900,508400,510600,511900,515400,519800,522500,524000,527000,530900,534500,537700,538900,536600,534600,535800
3250,San Bernardino County,CA,California,"San Bernardino County, California",Riverside-San Bernardino-Ontario,6,71,12,166300,166000,165600,165200,164700,164300,164000,163800,164000,164400,164800,165100,165500,166000,166500,166900,167300,167700,168200,168700,169400,170200,170800,171300,171800,172600,173400,174200,175000,175800,176600,177400,178600,180000,181400,182700,184100,185500,186800,188100,189300,190500,191700,193000,194600,196500,198400,200200,202100,203900,205800,207600,209400,211100,212800,214600,216700,218900,221100,223100,225100,227100,229100,231000,233000,235000,237200,239500,241900,244400,246800,249300,251900,254800,257900,261400,265000,269000,273100,277400,281600,285600,289600,294100,299100,304600,310400,316500,322800,329500,336700,344400,352500,360900,369700,379000,388700,398700,409200,419800,430000,439700,448700,457100,465100,472500,479000,485000,490600,495800,500800,505800,510500,515200,519900,524700,529600,534700,540200,546000,551600,556200,559300,560400,558800,555300,550700,545400,540200,535900,532100,528300,524400,519900,514500,507700,499400,490600,482000,473600,464900,455400,444200,431700,418300,405300,393300,384000,377100,371100,365000,359300,354100,349400,344900,340300,335700,330700,326800,325500,326300,328100,331000,334300,337300,338000,338200,339100,340500,341300,341900,340200,338200,336900,334600,331000,328200,327400,326600,324400,322100,321400,319700,316700,313700,311600,310500,310100,308100,306300,306300,307600,308300,309100,310600,313400,315500,316800,318800,322000,325600,329100,332800,337900,344900,352000,360200,368400,375800,382000,387000,390900,396300,401200,404800,407800,410700,412800,414000,414800,416100,417700,419500,421300,422100,422700,423700,425200,426900,428700,430500,432300,433700,434800,435500,436600,437800,440000,442200,444200,446300,448000,448800,449400,451400,453700,455700,457100,459100,461500,464400,467400,469700,472300,476300,480100,481700,482800,484200,486400,488500,491500,495100,498500,501900,506000,509800,512900,514600,514900,515300,516700,518600
445,Clark County,NV,Nevada,"Clark County, Nevada",Las Vegas-Henderson-Paradise,32,3,13,190600,190300,189900,189600,189400,189300,189300,189400,189600,189900,190000,190000,190000,190000,189900,189800,189700,189800,190100,190500,191100,191700,192200,192500,192800,193100,193400,193700,194000,194500,195000,195500,196200,196700,197100,197300,197600,197900,198500,199200,200100,201100,202300,203700,205200,206800,208300,209700,211200,212600,213900,215100,216200,217100,218100,219100,220300,221700,223000,224100,225200,226300,227500,228800,230300,231900,233500,235100,236700,238200,239500,240600,241600,242600,243400,244200,245000,246000,247200,248600,250200,251900,253800,255700,257800,260400,263700,267800,272600,278400,285100,292700,301100,310300,320200,331300,343700,357000,371300,385700,399400,411500,422000,430900,438800,446100,452600,458500,463600,467000,469200,470500,471100,471600,472400,473400,474900,476700,478800,481500,484500,487200,489300,490200,489500,487600,484700,481200,477600,474000,469900,465500,461200,456800,452300,447400,442300,436600,430300,423000,414700,405400,395400,385300,375800,366600,357600,349100,341300,334100,327200,320500,313800,307000,299700,291900,284100,276300,269000,263100,258900,255900,253900,252800,251500,250800,251000,251700,250700,249400,248300,246500,243800,242100,240200,238200,236000,233800,232200,230800,229200,227400,225500,223600,221600,219300,218000,217200,216800,217800,219100,220000,220900,222200,223700,226500,229900,232900,235100,237700,241400,244500,247000,250200,255000,260900,266800,271600,276000,280200,283600,285900,287400,288700,290900,293600,296200,298100,299700,301500,303100,304200,305700,307800,310000,311300,312200,312800,313700,315200,317300,319200,320600,321400,321600,323000,324800,326100,327100,328500,330300,331600,332400,333600,335100,336100,337500,339300,341100,342600,344600,347300,350400,353000,355800,357800,359200,361800,365400,368100,371000,375400,379700,382300,384400,387500,390600,393500,397100,401400,405000,407300,408400
207,King County,WA,Washington,"King County, Washington",Seattle-Tacoma-Bellevue,53,33,14,266800,266900,267200,267900,268700,269800,271000,272300,274000,275800,277800,279900,282200,284600,287200,289900,292800,295600,298500,301400,304400,307300,310200,313100,316200,319500,323100,326900,330700,334600,338400,342000,345300,348200,350900,353300,355700,357900,360100,362400,364700,367200,370000,373100,376500,380000,383600,387100,390500,393800,396700,399200,401300,403100,404700,406500,408500,410500,412400,413800,414700,415400,415900,416500,417200,418000,419100,420400,421800,423200,424600,425900,427000,427900,428700,429300,429800,430400,431300,432500,433900,435400,437200,439100,441000,443000,444900,447100,449500,452300,455300,458500,461900,465300,468900,472500,476600,481100,486000,491000,496000,501000,506100,511400,517100,523200,529500,536300,543900,552100,560900,570500,580200,589600,598700,607200,615400,623200,630300,637300,644600,651900,658900,665600,671500,676800,681400,684800,687800,691000,693300,695000,697100,699100,700100,700300,699900,698700,696500,693700,691600,690000,687000,682700,678700,674500,668700,661400,653600,646200,639600,633500,628500,624100,617100,607400,597600,588200,579100,572500,568700,566700,565600,565900,565400,563000,563000,563600,562000,558900,556500,552500,549700,547200,544600,541600,536600,532500,530700,530400,527600,525300,525500,527900,529400,529400,528700,527900,528000,527000,527200,529500,533800,538100,544100,549300,553000,556500,561300,566700,571900,577400,583200,590700,600000,608700,614300,620200,625900,630100,632900,635300,637400,640800,644900,649200,653200,657400,662600,667200,671300,676800,682400,688000,695500,702900,707200,711600,719000,726600,732000,738100,745300,752600,761200,770700,778600,784800,792400,802200,812000,820600,829400,839500,848700,856600,864900,873900,881800,890300,899500,907800,918800,932200,942500,949900,954900,958700,964800,973300,981900,993300,1004300,1008800,1009900,1014600,1017600,1013200,1009400,1010600,1009300,1005100,1006100
791,Wayne County,MI,Michigan,"Wayne County, Michigan",Detroit-Warren-Dearborn,26,163,15,127500,128400,129300,130100,130900,131600,132400,133000,133700,134400,135100,135600,136200,136900,137600,138400,139300,140100,141000,141900,142900,144000,145100,146200,147300,148500,149500,150600,151600,152700,153700,154700,155700,156600,157400,158000,158400,158800,159200,159800,160400,161000,161700,162300,163100,164000,165100,166100,167100,168200,169100,170000,170700,171400,172200,173200,174300,175500,176500,177500,178500,179400,180200,181000,181800,182400,182900,183300,183600,183900,184100,184200,184200,184100,184200,184300,184600,184900,185300,185600,185800,186000,186300,186800,187500,188200,189000,189900,190800,191600,192600,193700,194800,195900,196800,197700,198400,199100,199800,200400,201000,201400,201700,202000,202200,202400,202500,202600,202800,203000,203200,203400,203400,203600,203800,203900,204000,204000,203900,203700,203500,203200,202700,202000,201000,199700,198300,196800,195100,193500,191900,190300,188700,186900,185000,182800,180500,178100,175900,173800,171800,169900,167900,165700,163300,160700,158000,155300,152800,150500,148200,145900,143700,141400,139200,136900,134500,132100,129700,127700,126100,124900,123800,123100,122600,122400,122600,122400,121900,121400,121000,120500,120000,119400,118700,118100,117300,116500,115900,115600,115600,115300,114400,113500,113300,113300,113300,113300,113600,114000,114400,115000,115800,117100,118800,120200,120900,121900,123000,123900,124700,125800,126700,127600,129000,130900,133300,136100,138700,140500,142100,144000,145300,146000,146800,147400,147900,149100,150700,152200,153300,154500,155600,156400,157300,158500,159800,160900,161700,162200,162600,163100,164000,165000,166200,167500,168700,169700,170500,171300,172400,173500,174600,175800,176900,177800,178800,179900,181400,182700,183600,184900,186600,188300,189300,190500,192400,194500,195700,197100,198800,200500,202300,204300,206200,207900,209100,209800,210600,211500,212700,213900,214800
2049,Tarrant County,TX,Texas,"Tarrant County, Texas",Dallas-Fort Worth-Arlington,48,439,16,179300,179900,180800,181900,183000,184100,184900,185300,185200,184700,184100,183700,183400,183400,183500,183900,184500,185400,186400,187600,188700,189800,190600,191100,191500,191700,191800,192100,192600,193700,195500,198500,202800,207800,212900,217600,221500,224000,224900,224100,222100,219200,216000,212800,209800,207300,205200,203500,202100,201200,200900,201000,201400,202100,202700,203000,202700,201900,200900,199600,198500,197800,197400,197300,197600,198200,199000,199900,200900,201900,202700,203300,203700,203900,204200,204400,204400,204100,203700,202900,201800,200700,199700,199000,198500,198300,198300,198600,198900,199400,199900,200600,201700,203400,205600,208200,210500,212400,213800,214800,215600,216300,216900,217600,218400,219300,220100,221000,222000,222800,223600,224200,224700,225200,225800,226600,227700,229000,230200,231100,231900,232400,232900,233400,233800,234300,234800,235200,235400,235500,235500,235300,235100,235200,235600,236200,237100,238200,239200,240000,240000,239300,238200,237100,236000,235100,234300,233900,233600,233500,233500,233700,233800,234000,234200,234400,234400,234200,234000,234000,234100,234400,234600,234800,234800,234800,235100,234800,234200,233800,233400,232900,232600,232100,230700,229000,228300,228200,227400,226400,225800,225500,225900,226200,226100,226200,226700,226900,226400,225500,224900,225200,226500,227700,227900,227900,228100,228000,228000,228800,229700,231100,232800,234200,235300,236400,237700,239100,240200,241100,242100,243300,244500,245100,245200,246100,247600,249000,250500,252100,253700,255400,256900,258100,259100,259900,261000,262300,263600,265200,267300,269200,270800,272400,274400,276500,278900,281200,283600,286000,288300,290400,292000,293500,295400,297600,299600,301300,302800,304700,306200,307400,308800,310000,311200,312800,314000,314300,315300,316500,317700,320300,324800,328300,329700,330800,332000,332800,333100,333700,334700,336300,337800
3136,Santa Clara County,CA,California,"Santa Clara County, California",San Jose-Sunnyvale-Santa Clara,6,85,17,418300,421100,424000,427000,430000,432900,435900,438700,442100,445900,449800,453900,458900,464800,471400,478600,486000,493500,501100,508300,515700,522700,528800,534000,539300,544600,549800,554900,559400,563400,566700,569300,572000,574900,577700,580500,584100,589200,596200,605500,617100,630900,647000,665200,685700,707500,729400,751000,772500,792800,811500,828100,842300,853700,862600,869200,873600,876000,876100,873600,868900,862300,854400,845400,836100,827000,818500,811100,805500,802400,802200,804500,808900,814700,821000,827100,832200,836100,838700,839900,839400,837900,835800,832600,828200,823500,819500,817400,817500,820400,825600,832800,841800,852000,863100,875300,888600,902100,915500,928500,940800,953000,965700,979100,993700,1008900,1024400,1040200,1055700,1070100,1083700,1096100,1106900,1116000,1123500,1130000,1135300,1138600,1139300,1137900,1136000,1135400,1136300,1138100,1140600,1143700,1147300,1151300,1156400,1162300,1167600,1171000,1172800,1173900,1175300,1177300,1179300,1180000,1178500,1175600,1172600,1169600,1166000,1161000,1154900,1148700,1142300,1134800,1126400,1118400,1110800,1104100,1099000,1094300,1086500,1074000,1058800,1043700,1031000,1022700,1019100,1018300,1018700,1021500,1027300,1033700,1035000,1033700,1037000,1041100,1041500,1040300,1040000,1041000,1041000,1035600,1026700,1016300,1006500,1004000,1005200,1008100,1011100,1012300,1010800,1009800,1012500,1017800,1017000,1014900,1026800,1049300,1069600,1087100,1107400,1129900,1152800,1172000,1190700,1209700,1228400,1242800,1257000,1271300,1287100,1307800,1330400,1347600,1355300,1358100,1359300,1366100,1380500,1399800,1413700,1423400,1434700,1444300,1452800,1469000,1491400,1514800,1538000,1559200,1580500,1602300,1627500,1653300,1680600,1707700,1730700,1744700,1756200,1764500,1769200,1773100,1778000,1782700,1786300,1790000,1792000,1789300,1784100,1780400,1777700,1779900,1787900,1801800,1820300,1838400,1852500,1866500,1877100,1883200,1893000,1912200,1937200,1969200,2010500,2056200,2089400,2125900,2171600,2208300,2232500,2258100,2274300,2276100,2276700,2278700,2267700,2237900,2220000
1561,Broward County,FL,Florida,"Broward County, Florida",Miami-Fort Lauderdale-West Palm Beach,12,11,18,165700,165300,165100,165100,165300,165600,166100,166600,167000,167200,167000,166500,166000,165600,165300,165200,165400,165800,166400,167000,167900,168500,168800,168700,168400,168200,168000,168100,168400,169000,169700,170600,171300,171900,172200,172300,172400,172800,173500,174500,175600,177000,178400,180100,181900,183600,185100,186600,188300,190400,193000,196300,200200,205000,210700,217400,225200,233900,243200,252900,262600,271000,278200,284500,290400,296200,302100,308200,314500,320300,325100,329300,333000,335700,337000,336100,332200,325900,318700,311200,305700,304100,306000,308800,312200,316000,320000,324100,328100,332100,335800,339100,341600,343100,344000,344900,346600,349700,354300,360500,368000,376600,385900,395700,405700,415400,424600,434200,444400,454700,465100,475500,485300,494300,502000,508000,512100,514200,514700,515000,515300,515700,515800,515100,513700,511900,509800,507500,505300,502700,499000,494200,488500,482000,474700,466600,458100,449800,441600,433700,425500,416900,407700,398200,388800,380200,371900,364300,357500,351100,344600,338500,332800,327500,322000,316000,309800,303700,298400,295000,293400,292400,292300,293200,293400,293900,295300,295800,294600,293600,293100,292000,290700,289800,289200,287700,286200,285000,284100,284200,285200,286400,287500,288200,288100,288500,289700,290300,290400,290400,290800,291500,292300,292900,293000,292400,292200,292900,293600,294600,296900,299900,302800,306800,312500,317800,322500,327600,332700,336300,338700,342000,345300,346900,348400,351700,354800,356600,359000,362100,364600,365300,365100,365400,366700,368900,371300,372900,374100,376000,377800,379300,381400,383400,384900,387000,389200,390900,392100,393600,395700,398700,401800,404200,406100,408900,413000,416600,418700,420400,421300,421100,421100,421700,422500,423900,425400,426500,428300,430200,431900,435100,439300,442000,443600,445900,448000,448900,449700,450700,451700,452300,452900
386,Bexar County,TX,Texas,"Bexar County, Texas",San Antonio-New Braunfels,48,29,19,167400,167200,166900,166700,166400,166200,166100,166100,166300,166700,167100,167500,167800,168100,168400,168600,169000,169300,169700,169900,170000,169900,169700,169600,169700,169900,170200,170600,171200,171800,172500,173100,173700,174100,174600,175000,175500,175900,176100,176100,175900,175500,175300,175300,175500,175800,176200,176400,176400,176300,176100,175800,175600,175500,175400,175200,175100,174800,174500,174200,173900,173600,173400,173300,173200,173200,173300,173400,173600,173700,173800,173800,173900,174100,174500,175100,175800,176400,177100,177600,177900,178000,178000,178100,178300,178700,179200,179800,180300,180500,180600,180800,181400,182600,184300,186200,188200,189800,191100,192000,192700,193400,194200,195100,196100,197100,198000,198800,199600,200200,200600,201100,201700,202400,203100,203800,204400,205200,206100,207100,208300,209600,211200,212900,214600,216400,218300,220200,221800,223100,223900,224400,224700,225200,226000,226900,227800,228500,229100,229500,229500,229200,228400,227100,225500,224100,222900,222200,221700,221400,221400,221500,221700,222000,222200,222200,221800,221400,221200,220800,220100,219300,218900,218900,218600,217900,218000,219600,221100,221600,221400,220800,220200,219900,219900,219500,219200,219300,219100,218600,219100,220100,220900,221700,222500,222700,222100,221200,220900,221100,221600,222600,223900,224900,225500,226600,228100,229400,230300,231500,232900,234100,234700,235000,234900,235200,236100,237000,237900,239100,240100,241100,242100,242700,243400,243900,244000,244200,245200,246300,247300,248300,249500,250500,251300,252100,253100,253700,254300,255300,256600,257900,258700,259400,260400,261600,262600,263600,264600,265800,267100,267800,268200,268800,269300,269900,270800,271700,272600,273600,274600,275800,277700,279800,281800,283000,283700,284500,285500,286200,286900,288600,291400,293600,294700,295600,296200,296500,297000,297900,299300,301200,302900
2452,New York County,NY,New York,"New York County, New York",New York-Newark-Jersey City,36,61,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165200,2231100,2289800,2330300,2340200,2309300,2244600,2163000,2082400,2016200,1974900,1962700,1978300,2009400,2043900,2075500,2097900,2103900,2102100,2113100,2149800,2210600,2282400,2349000,2397500,2423400,2428500,2422800,2410800,2391800,2370100,2353300,2340600,2328700,2315200,2300400,2285700,2275100,2268600,2266000,2262600,2256900,2239600,2203300,2153800,2108000,2072700,2050300,2040000,2038000,2043700,2035600,2015800,2012200,2033500,2056000,2075000,2091000,2104300,2116400,2126300,2130300,2130800,2139000,2150500,2158400,2167100,2180100,2192500,2201500,2210300,2217400,2222500,2228900,2238600,2249600,2263900,2276400,2280100,2289200,2311900,2333600,2347800,2365400,2381900,2398400,2419000,2446700,2471600,2484600,2489900,2501300,2518200,2541100,2570400,2592900,2618500,2646200,2666200,2685000,2721500,2763900,2799800,2829400,2853500,2868200,2877000,2890900,2903600,2906200,2902200,2899100,2901200,2912600,2929000,2944800,2957400,2964300,2967300,2975300,2988900,3005200,3024700,3045700,3051600,3042900,3035200,3031800,3034100,3052000,3070700,3071300,3063900,3064600,3063600,3054200,3028200,3007200,3008200,3014100,3003500,2997200,2995000,2980500,2951300,2925100,2907000,2884400,2895800,2930100,2937100,2912400,2892700,2865900,2841200,2824100,2816100
3175,Philadelphia County,PA,Pennsylvania,"Philadelphia County, Pennsylvania",Philadelphia-Camden-Wilmington,42,101,21,88200,88100,88000,87800,87600,87500,87400,87300,87300,87400,87400,87400,87400,87400,87400,87300,87200,87100,87100,87100,87400,87700,88000,88200,88300,88500,88600,88600,88800,89000,89300,89500,89800,90200,90500,90800,91000,91300,91600,91800,92000,92300,92700,93200,93800,94400,95000,95700,96400,97100,97700,98200,98800,99500,100200,101000,101900,103000,104000,105200,106400,107500,108700,109800,111100,112400,113800,115200,116700,118100,119600,121100,122600,124100,125600,127100,128600,130200,131900,133600,135400,137300,139100,140900,142800,144800,146900,149200,151600,154000,156500,158900,161300,163600,165700,167900,170300,172900,176000,179300,182600,185800,189000,192100,195400,198800,202000,205200,208400,211300,214200,217100,219800,222400,224600,226300,227500,228300,229100,229900,230900,232000,233100,234000,234600,234900,235100,235100,235300,235600,236000,236400,236800,237000,236900,236600,236000,235500,235000,234400,233900,233200,232600,232000,231400,230400,229200,228000,227100,226600,226100,225600,225000,224200,223500,222900,222300,221500,220600,220200,220200,220600,221000,221400,221500,221500,221500,221100,221000,221700,222500,221800,219600,216900,215200,214600,214200,214600,214800,213700,211700,209700,207700,206300,205800,205600,205000,204200,203400,202700,202800,203800,204100,203400,202800,202900,203400,204400,204500,204100,204600,205100,204700,204900,206500,208200,209600,211100,212400,213100,213600,214400,215200,215700,216400,216600,216000,215900,216600,216800,216600,216400,216600,217000,217500,217600,217500,217800,219000,219800,220100,220700,221700,222700,223800,224400,224600,225500,226800,228100,229600,231800,234600,237800,240600,242500,244300,246700,248900,250100,251100,252600,254800,257100,259400,261400,263400,265400,267500,268700,269600,271300,273700,276300,278100,279900,281100,281400,281700,283100,285300,287600,289400
1510,Alameda County,CA,California,"Alameda County, California",San Francisco-Oakland-Hayward,6,1,22,307400,307000,306600,306400,306600,307100,308100,309500,311500,313900,316300,318500,320900,323500,326300,329300,332500,335700,339100,342800,346900,351200,355200,358800,362400,366000,369600,373300,376900,380500,383900,387400,390900,394500,397700,400500,403400,406500,410200,414800,420600,427600,436000,445600,456500,468200,480500,493100,506300,519200,531300,542200,551600,559500,566200,571900,576900,581500,585600,589400,592700,595700,598200,600000,600900,600900,600000,598400,596200,594200,592600,591700,592100,594200,598000,603300,609100,615100,620800,626100,630600,634500,638100,641600,644300,646000,647100,648000,649300,651700,655700,661000,667500,675000,683400,692900,703400,714700,726600,738800,751000,763300,775900,788800,802200,815800,828800,841500,853500,863600,871700,877800,882200,885200,887000,887400,886900,886300,885400,883900,881500,878200,874900,872100,869500,867100,864700,862200,860600,860000,858800,856900,853900,849700,844400,838600,831700,824300,816500,808400,800200,792100,782400,771900,762400,754600,748100,743500,739500,736900,734900,733300,732100,732000,729900,725800,720600,714800,709500,706700,706300,708600,712600,717000,721200,725700,727200,724500,721900,724300,726600,723600,718500,712700,708400,705100,699700,691100,686800,685000,681700,676000,674600,677700,683400,683300,679100,676900,678100,677900,679600,684400,690600,696200,700900,707200,715100,726400,739600,751100,759700,767900,777600,791300,810200,830100,846600,856100,861400,865700,869400,870200,869600,870900,874000,879800,885800,890100,893500,898400,901500,904300,910400,918600,926000,934600,947100,961700,974100,984300,995100,1005700,1017300,1028500,1033700,1039700,1051100,1061100,1065900,1071700,1079500,1088200,1093800,1101100,1107700,1114600,1121100,1128000,1135300,1147100,1157000,1162700,1168000,1175100,1185600,1193500,1197200,1203100,1215900,1230400,1245300,1264800,1284600,1295000,1299900,1305300,1305400,1301000,1301500,1306200,1310100,1309600,1309900
