Geography,County,State,Median Income,ACS Home Value,Zillow Home Value,Zillow Bottom Tier Home Value,Zillow Top Tier Home Value,Latitude,Longitude,Avg Temperature (F),Max Temperature (F),Min Temperature (F),Avg Percipitation (in.),Min Humidity (%),Max Humidity (%),Avg Wind (mph)
"Valley County, Montana",Valley County,Montana,64992,135600,152100.0,121200.0,215100.0,48.28557319999999,-106.83047759999998,6.883249850198628,14.607499923557045,-0.8410002231597886,0.0009887400779902463,65.18000030517578,83.17749977111815,17.432646179890632
"Wheatland County, Montana",Wheatland County,Montana,48530,89300,,,,46.4922893,-109.8418592,10.210999912023544,19.557500064373016,0.8644997596740716,0.0,57.86250019073486,84.04999923706055,14.244273327146768
"Wibaux County, Montana",Wibaux County,Montana,55246,110100,,,,46.7836649,-104.3183897,5.335249680280687,14.688500201702116,-4.018000841140747,0.0,67.45000076293945,84.87750053405763,20.175988635973933
"Yellowstone County, Montana",Yellowstone County,Montana,78139,210500,234400.0,174300.0,342000.0,45.78565769999999,-108.4343805,10.089500027894974,17.230999815464013,2.9480002403259284,0.0,62.217501640319824,81.78249931335448,21.91755927072406
"Adams County, Nebraska",Adams County,Nebraska,68397,115300,,,,40.5596231,-98.5721016,13.122499978542324,22.55,3.6949999570846543,0.0,59.1899995803833,81.53499794006349,11.70459125595212
"Antelope County, Nebraska",Antelope County,Nebraska,65517,78500,,,,42.1902446,-98.0465185,9.506749832630156,21.879499888420106,-2.8660002231597943,0.0,55.23249912261963,82.6324977874756,12.453582045086026
"Arthur County, Nebraska",Arthur County,Nebraska,51794,101500,,,,41.5680276,-101.6157773,10.16825016736984,22.49149973392486,-2.1549993991851792,0.0,60.98500156402588,85.97500038146973,13.448654399373535
"Banner County, Nebraska",Banner County,Nebraska,73206,137200,,,,41.500766,-103.6362715,10.165999794006344,23.3375,-3.0055004119873057,0.0,57.49000072479248,85.61000061035156,13.309663641279936
"Blaine County, Nebraska",Blaine County,Nebraska,65236,85900,,,,41.8795565,-99.9912254,12.514999940991402,24.54799986481667,0.4820000171661363,0.0,60.31750106811523,84.53000068664552,12.433964972519874
"Boone County, Nebraska",Boone County,Nebraska,67479,105600,,,,41.7172326,-98.0465185,10.589000248908997,22.46000008583069,-1.281999588012695,0.0,54.52999973297119,81.43250274658203,9.808654681904317
"Box Butte County, Nebraska",Box Butte County,Nebraska,68352,105400,,,,42.19114709999999,-103.0817903,7.108249816671012,20.142499942332503,-5.9260003089904805,0.0,64.3100004196167,86.54500007629395,13.617222331483363
"Boyd County, Nebraska",Boyd County,Nebraska,60107,63800,,,,42.882371600000006,-98.704075,10.384250122308732,22.338499987125395,-1.5699997425079388,0.0,60.0024995803833,83.41750144958495,14.120125488857033
"Brown County, Nebraska",Brown County,Nebraska,61087,80200,,,,42.5052914,-99.9912254,11.506999909877775,23.832499957084657,-0.8185001373291031,0.0,61.47749996185303,84.14999961853026,14.395201633791327
"Buffalo County, Nebraska",Buffalo County,Nebraska,71668,161200,207300.0,,308800.0,40.84102180000001,-99.1013498,12.8255002617836,22.95950014591217,2.6915003776550286,0.0,59.31750011444092,81.9875011444092,11.70946920768738
"Burt County, Nebraska",Burt County,Nebraska,61666,91600,,,,41.8252059,-96.3226072,9.164750105142593,19.724000227451324,-1.3945000171661377,0.0,58.02499961853027,83.93750190734862,11.855330364468696
"Butler County, Nebraska",Butler County,Nebraska,64361,111500,,,,41.1375727,-97.179026,10.782500171661377,21.429500102996823,0.13550024032592844,0.0,55.109999656677246,81.81499862670898,10.980351021924617
"Cass County, Nebraska",Cass County,Nebraska,82667,166200,,113700.0,,40.8755529,-96.1526985,12.258499944210053,22.45100009441376,2.0659997940063484,0.0,54.22749900817871,84.24999809265138,10.845550289039615
"Cedar County, Nebraska",Cedar County,Nebraska,71740,113600,,,,42.56103239999999,-97.179026,7.902500021457674,19.48099970817566,-3.6759996652603135,0.0,57.1899995803833,84.19500160217284,13.21541157385409
"Chase County, Nebraska",Chase County,Nebraska,72480,109900,,,,40.4531318,-101.6157773,14.182250094413755,26.51900029182434,1.8454998970031724,0.0,51.09000015258789,83.85250091552734,15.555364354597332
"Cherry County, Nebraska",Cherry County,Nebraska,62787,119800,,,,42.474114,-101.1617356,9.776749910414216,22.50949995815754,-2.9560001373291063,0.0,62.124999046325684,85.69500160217284,13.5221568721056
"Cheyenne County, Nebraska",Cheyenne County,Nebraska,74565,114100,,,,41.2509264,-103.0817903,10.323500072956085,23.20250012874603,-2.555499982833865,0.0,60.76750087738037,85.1875,14.550422431297305
"Clay County, Nebraska",Clay County,Nebraska,65581,85000,93200.0,,199200.0,40.5975479,-98.0465185,12.512750318646429,22.248500019311905,2.7770006179809563,0.0,57.65999984741211,81.56000137329102,11.671619782187346
"Colfax County, Nebraska",Colfax County,Nebraska,66222,94300,,,,41.6268435,-97.0068393,9.745250141620632,21.001999545097352,-1.5114992618560803,0.0,55.04999923706055,82.01000022888185,10.612276263828877
"Cuming County, Nebraska",Cuming County,Nebraska,68000,113200,,,,41.95401529999999,-96.8350999,8.901499873399732,20.363000047206878,-2.5600003004074097,0.0,55.9950008392334,82.85500144958495,11.723142005735635
"Custer County, Nebraska",Custer County,Nebraska,73606,92800,,,,41.34913220000001,-99.72326729999999,12.571250396966937,23.83250006437301,1.3100007295608511,0.0015256762152581706,58.77500057220459,83.5124988555908,12.572613600665331
"Dakota County, Nebraska",Dakota County,Nebraska,63231,116400,,,,42.4040965,-96.5356449,7.702249944210052,18.905000257492066,-3.5005003690719647,0.0,59.63249969482422,84.7125015258789,13.388227863928675
"Dawes County, Nebraska",Dawes County,Nebraska,58175,107500,,,,42.6551733,-103.0817903,6.194749879837038,18.914000034332272,-6.524500274658202,0.0,64.4449987411499,86.92249870300293,12.625116881173255
"Dawson County, Nebraska",Dawson County,Nebraska,66472,101000,,,,40.9427264,-99.8124935,13.070750031247735,23.544499916583295,2.597000145912169,0.0,58.769999504089355,83.34749794006349,11.955836570013167
"Deuel County, Nebraska",Deuel County,Nebraska,63133,76300,,,,41.1401755,-102.3005803,11.495749759674073,23.62100005149841,-0.6295005321502671,0.0,59.24750137329102,84.81000137329102,14.041782930681707
"Dixon County, Nebraska",Dixon County,Nebraska,65690,87600,,,,42.4257719,-96.8350999,7.7270004570484145,19.193000519275664,-3.738999605178833,0.0,58.21500015258789,84.3625011444092,12.933662961606979
"Dodge County, Nebraska",Dodge County,Nebraska,65858,119600,134200.0,85200.0,217400.0,41.6472611,-96.663812,9.931999909877778,20.77249987125397,-0.9085000514984144,0.0,55.714999198913574,82.73250007629396,11.021550680942537
"Douglas County, Nebraska",Douglas County,Nebraska,80671,155100,170800.0,104200.0,292700.0,41.31481160000001,-96.19513200000002,10.874749654531476,21.14599951505661,0.6034997940063462,0.0,56.124999046325684,83.7899990081787,10.494226031873227
"Dundy County, Nebraska",Dundy County,Nebraska,60856,73900,,,,40.13061210000001,-101.6157773,15.415250081941485,27.36949998363853,3.461000180244444,0.0,48.29249954223633,83.28249931335448,14.25483575597048
"Fillmore County, Nebraska",Fillmore County,Nebraska,69346,76100,,,187400.0,40.47101190000001,-97.5247243,12.627500021457669,22.635500025749213,2.619500017166136,0.0,55.46749973297119,82.43750190734862,11.111140194501877
"Franklin County, Nebraska",Franklin County,Nebraska,62456,62000,,,,40.20898570000001,-98.9245343,14.184499911218884,23.458999951183795,4.909999871253966,0.03107369650067307,58.47999858856201,82.27499961853026,9.913203547448814
"Frontier County, Nebraska",Frontier County,Nebraska,65064,98200,,,,40.5744778,-100.3497895,14.283500158786774,25.025,3.5420003175735464,0.0,55.27499961853027,83.80249977111815,12.8729843619895
"Furnas County, Nebraska",Furnas County,Nebraska,54665,65300,80200.0,33800.0,220000.0,40.12139699999999,-99.9912254,15.700999933481214,25.551499927043913,5.850499939918518,0.046744349551951794,55.61249923706055,83.15249824523927,12.231447776319984
"Gage County, Nebraska",Gage County,Nebraska,62863,108800,110200.0,,203300.0,40.1989041,-96.663812,13.860499424766749,24.097999896667897,3.6229989528656006,0.012088504832560623,51.3149995803833,84.39249992370604,10.289166360829773
"Garden County, Nebraska",Garden County,Nebraska,73217,81800,,,,41.7369721,-102.2547919,8.771000427007674,21.420500218868252,-3.8784993648529063,0.0,64.04499912261963,86.00250053405762,13.858170614094734
"Garfield County, Nebraska",Garfield County,Nebraska,55783,96100,,,,41.96789570000001,-98.9245343,10.892749986052511,23.68399993777275,-1.8984999656677248,0.0,57.20249938964844,82.81500053405763,12.304723651294113
"Gosper County, Nebraska",Gosper County,Nebraska,73385,116300,,,,40.4604851,-99.8124935,14.330749563872814,24.169999822974205,4.4914993047714225,0.0,57.73500061035156,83.03500175476073,11.837458474634886
"Grant County, Nebraska",Grant County,Nebraska,56173,55300,,,,41.86377540000001,-101.7979613,8.775499993562697,21.267499935626983,-3.7164999485015855,0.0,63.42000198364258,86.29250144958496,13.45641058929682
"Greeley County, Nebraska",Greeley County,Nebraska,59314,69400,,,,41.520541,-98.5721016,11.273000025749203,23.20699980258941,-0.6609997510910048,0.0,55.457499504089355,81.53249931335448,11.873915113915801
"Hall County, Nebraska",Hall County,Nebraska,68796,136500,158800.0,101200.0,240900.0,40.8817333,-98.5721016,12.510500240325928,22.45549976825714,2.565500712394712,0.0,58.75500011444092,81.23000144958495,11.217477642349305
"Hamilton County, Nebraska",Hamilton County,Nebraska,77809,136200,,,,40.919722,-98.0465185,11.745500165224076,21.92449995279312,1.5665003776550286,0.0,57.25,81.1800022125244,12.270419490715563
"Harlan County, Nebraska",Harlan County,Nebraska,58091,83200,,,,40.1665848,-99.456155,15.541249790787694,25.038499933481216,6.043999648094175,0.050422583860675184,57.21000003814697,82.68249893188477,11.174466834585074
"Hayes County, Nebraska",Hayes County,Nebraska,62236,77500,,,,40.50707970000001,-101.0711758,13.388000003620979,25.142000230401763,1.6339997768402093,0.0,53.34249877929688,84.41250038146974,13.670657936099767
"Hitchcock County, Nebraska",Hitchcock County,Nebraska,55022,58400,,,,40.1844599,-101.0711758,15.012499932944774,26.34799989163876,3.676999974250794,0.0,51.42000102996826,83.88999938964844,13.929251910783053
"Holt County, Nebraska",Holt County,Nebraska,64209,102900,,,,42.3803308,-98.6600586,10.467499881982805,23.193500030040735,-2.2585002660751385,0.0,57.519999504089355,83.125,13.368112862955927
"Hooker County, Nebraska",Hooker County,Nebraska,59744,85800,,,,41.9368476,-101.0711758,10.926499819755552,23.46349987983704,-1.6105002403259263,0.0,60.95499992370606,86.12750053405762,12.946396302284002
"Howard County, Nebraska",Howard County,Nebraska,63322,119600,,,,41.20204349999999,-98.5721016,11.943500056862831,22.82900000214577,1.0580001115798936,0.0,57.01500129699707,81.22750282287599,11.9208581827724
"Jefferson County, Nebraska",Jefferson County,Nebraska,58495,75500,,,,40.16807319999999,-97.179026,13.482499836385248,23.639000007510184,3.325999665260316,0.06595602655035304,52.99499988555908,83.52499961853026,10.698218713473977
"Johnson County, Nebraska",Johnson County,Nebraska,61322,82200,,,,40.3808026,-96.3226072,13.68725043237209,23.94050022959709,3.4340006351470933,0.0,51.53499984741211,84.55249977111815,10.784883355973363
"Kearney County, Nebraska",Kearney County,Nebraska,73310,128600,,,,40.5328331,-98.9245343,13.347500119358301,22.833499689400195,3.861500549316407,0.0,59.64250087738037,81.87500190734862,11.497072842569947
"Keith County, Nebraska",Keith County,Nebraska,58876,108400,,,,41.18158629999999,-101.5248055,12.323749935626982,24.66950023174286,-0.02200036048889586,0.006423144359288253,58.05749893188477,85.26250076293945,13.425868491494652
"Keya Paha County, Nebraska",Keya Paha County,Nebraska,61644,72000,,,,42.8461857,-99.634135,10.971499562263489,22.851500034332275,-0.908500909805298,0.0,62.19750022888184,83.54750061035156,14.500784855768087
"Kimball County, Nebraska",Kimball County,Nebraska,56021,83200,,,,41.1856601,-103.6362715,11.045750081539154,24.268999648094177,-2.177499485015872,0.0,56.0600004196167,85.51749992370604,12.714762194180489
"Knox County, Nebraska",Knox County,Nebraska,63104,85100,,,,42.67123970000001,-97.87216,9.452750205993652,21.24500017166137,-2.3394997596740765,0.0,56.98250198364258,83.75,13.524193385288715
"Lancaster County, Nebraska",Lancaster County,Nebraska,74201,162900,181300.0,128300.0,298300.0,40.8471492,-96.663812,12.43399977684021,22.743499922752374,2.124499630928039,0.0009911089372916485,53.48750019073486,82.98250007629396,10.185895349308254
"Lincoln County, Nebraska",Lincoln County,Nebraska,69681,130800,153400.0,90500.0,250000.0,40.9338037,-100.8000051,12.350750137865546,24.17449965775013,0.5270006179809563,0.0,56.4375,85.0225009918213,12.988077356538774
"Logan County, Nebraska",Logan County,Nebraska,61134,110900,,,,41.5155698,-100.5296115,12.379999653995034,24.43549989163876,0.3244994163513191,0.0,59.172499656677246,85.55249786376953,12.710100373640064
"Loup County, Nebraska",Loup County,Nebraska,67147,159100,,,,41.9251335,-99.456155,11.943499815464019,24.169999957084656,-0.28300032615661763,0.0,60.05749893188477,83.5999984741211,12.08686367356956
"McPherson County, Nebraska",McPherson County,Nebraska,64257,137500,,,,41.6222686,-101.0711758,11.18074952363968,23.54449980258941,-1.1830007553100614,0.0,59.90999984741211,86.08500099182129,12.816979049465655
"Madison County, Nebraska",Madison County,Nebraska,63452,126100,165500.0,98700.0,272500.0,41.9108264,-97.5247243,9.439249843358995,21.357500278949736,-2.479000592231749,0.0,54.72249984741211,81.95249938964844,12.445040796263815
"Merrick County, Nebraska",Merrick County,Nebraska,66765,90900,,,,41.2031926,-98.0028892,11.590250125527382,22.3205003798008,0.8599998712539652,0.0,56.23250007629394,81.01750183105469,11.952243472231627
"Morrill County, Nebraska",Morrill County,Nebraska,59627,87400,92300.0,,193300.0,41.65524179999999,-102.989615,10.276249957084655,23.37349996566773,-2.821000051498416,0.0,62.632500648498535,85.40250015258789,13.777886608462335
"Nance County, Nebraska",Nance County,Nebraska,60213,80400,,,,41.3995947,-98.0465185,11.13800010085106,22.279999935626982,-0.0039997339248643024,0.0,55.57250022888184,81.09749984741211,11.702983805190325
"Nemaha County, Nebraska",Nemaha County,Nebraska,70438,114600,,,,40.4074745,-95.8142885,14.337500147521494,24.75500012338161,3.9200001716613753,0.0,51.81750011444092,85.22500038146974,11.199531919912696
"Nuckolls County, Nebraska",Nuckolls County,Nebraska,54193,62300,,,,40.110932,-98.0465185,13.799750137329102,23.571500205993647,4.028000068664549,0.0910532099055493,55.76250076293945,82.69000053405763,10.983159527469278
"Otoe County, Nebraska",Otoe County,Nebraska,69386,130700,,,,40.675971,-96.11029429999999,12.726499873399735,22.93249984979629,2.520499897003173,0.0,53.27999973297119,84.42749977111815,11.003164329532382
"Pawnee County, Nebraska",Pawnee County,Nebraska,61890,71100,,,,40.10258169999999,-96.19513200000002,14.443250053375962,24.84949983209372,4.037000274658201,0.0,50.13999938964844,84.96499824523927,10.566193653125168
"Perkins County, Nebraska",Perkins County,Nebraska,71833,105600,,,,40.7922353,-101.4339148,12.91774993240833,25.281499916315077,0.5539999485015876,0.0,54.52750110626221,84.67000007629396,14.054440138778686
"Phelps County, Nebraska",Phelps County,Nebraska,69797,120000,,,,40.4903536,-99.456155,13.896500013209875,23.49500000067055,4.298000025749207,0.0,58.80999946594238,82.61750030517578,11.581129144210815
"Pierce County, Nebraska",Pierce County,Nebraska,68115,102600,,,,42.2257474,-97.5247243,9.038749957084654,21.109999656677246,-3.0324997425079374,0.0,55.11999893188477,82.76000022888185,12.587027458047867
"Platte County, Nebraska",Platte County,Nebraska,70744,136600,163300.0,,254800.0,41.59406,-97.5247243,9.884750062227248,21.429499995708465,-1.659999871253966,0.0,54.91499996185303,81.54999923706055,11.255739297103881
"Polk County, Nebraska",Polk County,Nebraska,80523,100200,,,,41.1526688,-97.5680595,10.969249993562698,21.62749980688095,0.3110001802444451,0.0,55.832499504089355,81.41750144958495,11.625400439503196
"Red Willow County, Nebraska",Red Willow County,Nebraska,58817,91500,,,,40.2353963,-100.5296115,15.363499826192855,26.03300000429153,4.693999648094176,0.000935237796053173,52.9375,83.6500015258789,14.88669643737793
"Richardson County, Nebraska",Richardson County,Nebraska,59222,69300,,,,40.08980250000001,-95.6457951,14.949500127136705,25.542499962449075,4.356500291824339,0.0017401275378981914,50.63999938964844,85.45999908447266,11.361088654727936
"Rock County, Nebraska",Rock County,Nebraska,73128,83700,,,,42.3951993,-99.456155,11.043499922752378,23.32849979400635,-1.2414999485015912,0.0,61.742499351501465,83.88750076293945,12.767829535773993
"Saline County, Nebraska",Saline County,Nebraska,59532,95000,,,,40.49303670000001,-97.179026,12.503750193119052,22.631000137329107,2.3765002489089966,0.0,54.22249984741211,82.99500083923341,10.90556002860844
"Sarpy County, Nebraska",Sarpy County,Nebraska,89596,173900,199500.0,147700.0,309400.0,41.0744042,-96.19513200000002,11.72525018453598,21.947000360488893,1.5035000085830674,0.0,54.85249996185303,83.88249969482422,10.506350711905958
"Saunders County, Nebraska",Saunders County,Nebraska,77832,159400,180400.0,110000.0,339200.0,41.168563,-96.663812,11.425999557971952,21.924499845504762,0.9274992704391458,0.0,54.297499656677246,82.53249931335448,10.7059714700979
"Scotts Bluff County, Nebraska",Scotts Bluff County,Nebraska,64455,116600,124900.0,,208700.0,41.8140936,-103.6362715,10.696999394893645,23.832499957084657,-2.4385011672973675,0.0,58.01000022888184,85.48999977111815,14.351687731004956
"Seward County, Nebraska",Seward County,Nebraska,76668,159700,,,,40.9078649,-97.0984646,11.543000197410581,21.91549985408783,1.170500540733336,0.0,54.734999656677246,82.23999977111815,11.007060824311973
"Sheridan County, Nebraska",Sheridan County,Nebraska,58342,70900,,,,42.3613076,-102.2547919,6.4580002188682535,19.188500094413754,-6.272499656677248,0.0,66.43749809265137,86.66250038146973,13.108149768486026
"Sherman County, Nebraska",Sherman County,Nebraska,61536,85400,,,,41.17516610000001,-98.9245343,12.323750069737432,23.373500019311905,1.2740001201629632,0.0,57.6175012588501,81.75499916076659,11.73486855637431
"Sioux County, Nebraska",Sioux County,Nebraska,57949,103200,,,,42.5012873,-103.7289167,7.677500343322753,20.65549998283386,-5.300499296188356,0.0,59.63249969482422,86.68249893188477,12.601108252059221
"Stanton County, Nebraska",Stanton County,Nebraska,72832,111900,,,,41.9329995,-97.179026,9.090499693155287,20.884999549388887,-2.7040001630783124,0.0,55.16249942779541,82.38500022888185,12.0827439809984
"Thayer County, Nebraska",Thayer County,Nebraska,68216,67500,,,,40.1460895,-97.5247243,13.858250349760056,23.936000072956084,3.780500626564024,0.02150060623649537,53.77750015258789,83.19000053405763,9.369063202261886
"Thomas County, Nebraska",Thomas County,Nebraska,63595,82300,,,,41.9882143,-100.5296115,12.537499892711642,24.934999871253968,0.13999991416931226,0.0,60.10750007629394,85.70499801635742,11.591605040557384
"Thurston County, Nebraska",Thurston County,Nebraska,61682,79100,,,,42.1685528,-96.5356449,8.23100003004074,19.40899977684021,-2.9469997167587323,0.0,58.61999988555908,84.18499946594237,12.84642695809424
"Valley County, Nebraska",Valley County,Nebraska,62426,92700,,,,41.4936253,-98.9245343,11.675750057399275,23.521999797225,-0.17049968242645264,0.0,56.429999351501465,82.02750205993651,11.904564743987322
"Washington County, Nebraska",Washington County,Nebraska,83108,182400,195300.0,,342600.0,41.5541889,-96.19513200000002,10.103000283241274,20.444000077247622,-0.2379995107650785,0.0,57.31750106811523,83.86249923706055,11.291785740443471
"Wayne County, Nebraska",Wayne County,Nebraska,70997,133000,,,,42.2479453,-97.179026,8.109499877691269,19.975999987125398,-3.7570002317428575,0.0,55.85499954223633,83.16749954223633,12.394420030462742
"Webster County, Nebraska",Webster County,Nebraska,60617,75600,,,,40.2357266,-98.5721016,14.067499533295633,23.431999856233592,4.702999210357664,0.04429133858267717,57.839999198913574,82.12750053405763,10.885375994985402
"Wheeler County, Nebraska",Wheeler County,Nebraska,59451,104300,,,,41.8372138,-98.5721016,10.400000160932539,23.04500006437301,-2.244999742507936,0.0,55.41249942779541,82.17749977111815,12.196959450896982
"York County, Nebraska",York County,Nebraska,68240,128400,,,,40.7941448,-97.5247243,11.806249892711635,22.023499751091,1.5890000343322759,0.0,56.07999992370606,81.78499984741211,12.13707384343326
"Churchill County, Nevada",Churchill County,Nevada,61501,169100,,,334800.0,39.6626678,-118.4863963,24.957499957084657,39.89749987125397,10.017500042915344,0.0,34.56500101089477,79.68999862670898,8.871720819033984
"Clark County, Nevada",Clark County,Nevada,73247,212300,278000.0,191000.0,408400.0,36.0795613,-115.094045,42.932750114798544,52.65500025749206,33.21049997210502,0.0,25.972500085830692,58.88500022888184,13.269136242277026
"Douglas County, Nevada",Douglas County,Nevada,82363,311400,422700.0,303700.0,733000.0,38.9265035,-119.6499162,26.89700009226799,39.50600003004074,14.28800015449524,0.0,31.68249988555908,83.56749916076659,10.203701839789153
"Elko County, Nevada",Elko County,Nevada,87582,198100,,,,41.2220182,-115.2837585,12.98074984550476,24.034999871253966,1.9264998197555518,0.0,58.910000801086426,88.89749908447266,6.583055597494244
"Esmeralda County, Nevada",Esmeralda County,Nevada,48413,73500,,,,37.7866167,-117.3616476,28.213250161334877,42.24200017675757,14.184500145912173,0.0,27.49250030517578,65.49000072479248,12.034075195883512
"Eureka County, Nevada",Eureka County,Nevada,78668,83100,,,,39.51267410000001,-115.9637979,16.666250193119048,33.35899999141693,-0.026499605178834432,0.0,39.71000099182129,80.50249862670898,6.713985302014352
"Humboldt County, Nevada",Humboldt County,Nevada,76754,163500,,,403600.0,41.5931459,-118.55009540000002,16.382750034332275,28.800499939918517,3.965000128746031,0.0,58.30749988555908,89.40749931335449,8.063438816555143
"Lander County, Nevada",Lander County,Nevada,80626,151900,,,,40.0510104,-116.9852422,19.096249914169316,34.71799998283386,3.4744998455047598,0.0012303149606299212,42.950000286102295,82.68999862670898,8.583958799619673
"Lincoln County, Nevada",Lincoln County,Nevada,69934,132900,,,,37.660825,-114.524264,30.37999997586012,43.07449992597103,17.685500025749207,0.0,35.887499809265144,70.40750026702881,12.352446112439035
"Lyon County, Nevada",Lyon County,Nevada,62590,158000,255600.0,190900.0,357900.0,38.9524739,-119.1390642,26.72825009226799,40.67150031328201,12.784999871253964,0.01968503937007874,28.22000026702881,79.84250068664552,9.149666135579348
"Mineral County, Nevada",Mineral County,Nevada,51020,90900,,,,38.4343464,-118.4863963,25.682000017166143,40.78400020599365,10.579999828338623,0.0,25.115000247955322,75.30999946594237,9.53923894762993
"Nye County, Nevada",Nye County,Nevada,54231,125100,,,,38.58071109999999,-116.0413889,24.85624983906746,39.66349977254868,10.048999905586244,0.0,34.497499465942376,70.34250068664551,11.516792180790903
"Pershing County, Nevada",Pershing County,Nevada,59968,101100,,59700.0,,40.5685952,-118.4863963,20.056999856233595,34.151000201702125,5.9629995107650755,0.0009842519831704344,46.35750102996826,85.60750007629396,8.132325334959626
"Storey County, Nevada",Storey County,Nevada,80037,187100,,,,39.4089847,-119.5571677,22.98425006866455,35.730499982833855,10.238000154495241,0.0,34.57249975204468,83.93250274658203,9.071182778797152
"Washoe County, Nevada",Washoe County,Nevada,79364,268100,362000.0,261200.0,563400.0,40.56083870000001,-119.6035495,24.228500062227248,37.60250002145767,10.854500102996829,0.0,44.30250024795532,86.95500183105469,8.805152577691377
"White Pine County, Nevada",White Pine County,Nevada,71557,130600,,,,39.5564495,-114.524264,14.465749904513359,28.29649972319603,0.6350000858306863,0.0,50.46999931335449,83.13999938964844,12.075969448028806
"Carson City, Nevada",Carson City,Nevada,66713,217400,318500.0,234400.0,498500.0,39.1637984,-119.7674034,25.23875022530556,37.21100007295608,13.266500377655026,0.0,34.6875,85.24500083923341,10.036017632268669
"Belknap County, New Hampshire",Belknap County,New Hampshire,81682,220400,247100.0,164900.0,444400.0,43.50242460000001,-71.4073938,16.373749774694442,25.7269999742508,7.020499575138094,0.035603802035174034,46.60249996185303,87.58749961853027,11.01540300843716
"Carroll County, New Hampshire",Carroll County,New Hampshire,79666,227600,258400.0,169700.0,520100.0,43.8128209,-71.25060669999998,15.602000296115875,25.10150014162064,6.102500450611113,0.05267818935039476,47.234999656677246,87.67999839782715,13.357175037846568
"Cheshire County, New Hampshire",Cheshire County,New Hampshire,77410,188700,198600.0,146100.0,291700.0,42.9259375,-72.236379,17.59099971354008,26.109499716758734,9.072499710321427,0.03345988690853119,46.78750038146973,88.82499885559082,7.2309291204631325
"Coos County, New Hampshire",Coos County,New Hampshire,59167,123200,120400.0,59900.0,213500.0,44.7288907,-71.27872669999998,10.28074971139431,18.873499912023547,1.6879995107650745,0.031087487701355943,56.68000030517578,89.85999870300293,13.87709616016984
"Grafton County, New Hampshire",Grafton County,New Hampshire,85796,215600,213200.0,127900.0,365900.0,43.9087929,-71.825994,15.048500072956084,24.23749989271164,5.85950025320053,0.05511441642022508,49.35749912261963,88.3700008392334,11.859977718485597
"Hillsborough County, New Hampshire",Hillsborough County,New Hampshire,94966,256300,285100.0,202500.0,397400.0,42.83347939999999,-71.66733520000002,20.72749980688095,29.24600005149841,12.208999562263491,0.05090799387984389,44.91250038146973,87.73249816894531,8.825521609483959
"Merrimack County, New Hampshire",Merrimack County,New Hampshire,87058,226700,250700.0,183700.0,355700.0,43.2844846,-71.66733520000002,19.47200028002262,28.427000081539155,10.517000478506088,0.08792930583315572,46.00249862670898,87.49749755859375,8.754857641999722
"Rockingham County, New Hampshire",Rockingham County,New Hampshire,108616,295900,343500.0,247400.0,510900.0,42.9931261,-71.04977679999998,22.93700007349253,31.464499866962434,14.409500280022618,0.046754929963059313,44.50749969482422,86.17000007629395,10.004444478001595
"Strafford County, New Hampshire",Strafford County,New Hampshire,83316,220900,245200.0,164700.0,360200.0,43.238329,-71.02360440000002,21.044750362634662,30.11900018453598,11.970500540733335,0.042057910303431235,44.69250011444092,86.5049991607666,8.85524518205166
"Sullivan County, New Hampshire",Sullivan County,New Hampshire,73239,171100,184500.0,115800.0,327400.0,43.37703920000001,-72.236379,17.807000178098676,26.644999849796296,8.969000506401063,0.04608805254688413,47.8125,88.20750045776367,7.743409649740458
"Atlantic County, New Jersey",Atlantic County,New Jersey,78395,219000,184200.0,97100.0,327300.0,39.53333789999999,-74.6868815,31.05500020384789,39.708500266075134,22.40150014162064,0.0,42.377499580383294,76.71750068664552,12.150384578397276
"Bergen County, New Jersey",Bergen County,New Jersey,126475,451200,468700.0,340600.0,729500.0,40.9262762,-74.07701,29.87374997921288,36.585500112921,23.16199984550476,0.019850395326539292,38.762499809265144,75.72000026702881,11.825695924352408
"Burlington County, New Jersey",Burlington County,New Jersey,104955,245300,228800.0,143200.0,364600.0,39.8558488,-74.6868815,30.771500085294253,39.065000316500665,22.47799985408783,0.0010998373279186686,40.942500114440925,75.5575017929077,11.230661945230963
"Camden County, New Jersey",Camden County,New Jersey,86179,193500,174400.0,85800.0,286700.0,39.8592439,-75.0143824,30.910999858379363,38.79049974679947,23.031499969959253,0.0012270156587437385,41.6825008392334,76.25250053405763,11.960159660571813
"Cape May County, New Jersey",Cape May County,New Jersey,85182,295500,347000.0,174200.0,814400.0,39.105884,-74.8273184,32.05625005364418,40.82900010943413,23.283499997854232,0.0,43.392499923706055,78.25,11.305518137902023
"Cumberland County, New Jersey",Cumberland County,New Jersey,65539,160500,135100.0,68600.0,199600.0,39.2587106,-75.06111469999998,32.14174999892712,40.451000148057936,23.83249984979629,0.0,42.722498893737786,77.89000034332275,11.083546600859165
"Essex County, New Jersey",Essex County,New Jersey,95235,362300,388600.0,213100.0,674300.0,40.7947466,-74.2648829,28.683500061556696,35.932999917119744,21.434000205993648,0.008274077430484802,38.970000267028816,75.77499866485596,10.247276475307943
"Gloucester County, New Jersey",Gloucester County,New Jersey,98029,213800,196200.0,135600.0,295200.0,39.7103023,-75.1078332,31.421749733388424,39.24949981868267,23.593999648094176,0.0,42.17999935150147,76.64999961853026,11.952344537898304
